filepath,split
./DevSet/DogBark/422.wav,train
./DevSet/DogBark/001.wav,train
./DevSet/DogBark/416.wav,train
./DevSet/DogBark/213.wav,train
./DevSet/DogBark/628.wav,train
./DevSet/DogBark/207.wav,train
./DevSet/DogBark/004.wav,train
./DevSet/DogBark/583.wav,validation
./DevSet/DogBark/419.wav,train
./DevSet/DogBark/374.wav,train
./DevSet/DogBark/586.wav,train
./DevSet/DogBark/165.wav,train
./DevSet/DogBark/377.wav,validation
./DevSet/DogBark/589.wav,train
./DevSet/DogBark/651.wav,validation
./DevSet/DogBark/168.wav,train
./DevSet/DogBark/230.wav,test
./DevSet/DogBark/442.wav,train
./DevSet/DogBark/021.wav,validation
./DevSet/DogBark/233.wav,train
./DevSet/DogBark/648.wav,train
./DevSet/DogBark/710.wav,train
./DevSet/DogBark/024.wav,train
./DevSet/DogBark/439.wav,train
./DevSet/DogBark/501.wav,train
./DevSet/DogBark/713.wav,train
./DevSet/DogBark/394.wav,train
./DevSet/DogBark/191.wav,train
./DevSet/DogBark/504.wav,train
./DevSet/DogBark/716.wav,train
./DevSet/DogBark/185.wav,train
./DevSet/DogBark/397.wav,train
./DevSet/DogBark/671.wav,train
./DevSet/DogBark/507.wav,train
./DevSet/DogBark/188.wav,train
./DevSet/DogBark/250.wav,train
./DevSet/DogBark/462.wav,train
./DevSet/DogBark/041.wav,train
./DevSet/DogBark/253.wav,test
./DevSet/DogBark/668.wav,validation
./DevSet/DogBark/465.wav,test
./DevSet/DogBark/044.wav,train
./DevSet/DogBark/459.wav,train
./DevSet/DogBark/521.wav,train
./DevSet/DogBark/256.wav,train
./DevSet/DogBark/312.wav,train
./DevSet/DogBark/047.wav,train
./DevSet/DogBark/524.wav,train
./DevSet/DogBark/103.wav,train
./DevSet/DogBark/315.wav,train
./DevSet/DogBark/691.wav,train
./DevSet/DogBark/527.wav,train
./DevSet/DogBark/270.wav,train
./DevSet/DogBark/106.wav,train
./DevSet/DogBark/482.wav,train
./DevSet/DogBark/318.wav,train
./DevSet/DogBark/694.wav,train
./DevSet/DogBark/061.wav,train
./DevSet/DogBark/273.wav,train
./DevSet/DogBark/109.wav,test
./DevSet/DogBark/688.wav,train
./DevSet/DogBark/485.wav,train
./DevSet/DogBark/064.wav,test
./DevSet/DogBark/479.wav,train
./DevSet/DogBark/276.wav,train
./DevSet/DogBark/067.wav,train
./DevSet/DogBark/544.wav,train
./DevSet/DogBark/335.wav,train
./DevSet/DogBark/547.wav,train
./DevSet/DogBark/290.wav,train
./DevSet/DogBark/126.wav,train
./DevSet/DogBark/338.wav,train
./DevSet/DogBark/400.wav,train
./DevSet/DogBark/612.wav,train
./DevSet/DogBark/081.wav,train
./DevSet/DogBark/293.wav,train
./DevSet/DogBark/129.wav,test
./DevSet/DogBark/403.wav,test
./DevSet/DogBark/084.wav,train
./DevSet/DogBark/296.wav,train
./DevSet/DogBark/609.wav,train
./DevSet/DogBark/087.wav,train
./DevSet/DogBark/564.wav,train
./DevSet/DogBark/361.wav,train
./DevSet/DogBark/355.wav,train
./DevSet/DogBark/152.wav,train
./DevSet/DogBark/567.wav,train
./DevSet/DogBark/146.wav,validation
./DevSet/DogBark/358.wav,train
./DevSet/DogBark/420.wav,train
./DevSet/DogBark/632.wav,train
./DevSet/DogBark/149.wav,train
./DevSet/DogBark/211.wav,train
./DevSet/DogBark/423.wav,train
./DevSet/DogBark/002.wav,train
./DevSet/DogBark/214.wav,train
./DevSet/DogBark/629.wav,validation
./DevSet/DogBark/590.wav,train
./DevSet/DogBark/426.wav,train
./DevSet/DogBark/005.wav,train
./DevSet/DogBark/584.wav,train
./DevSet/DogBark/381.wav,test
./DevSet/DogBark/217.wav,train
./DevSet/DogBark/375.wav,train
./DevSet/DogBark/172.wav,train
./DevSet/DogBark/008.wav,train
./DevSet/DogBark/587.wav,train
./DevSet/DogBark/378.wav,train
./DevSet/DogBark/440.wav,train
./DevSet/DogBark/652.wav,train
./DevSet/DogBark/169.wav,train
./DevSet/DogBark/231.wav,train
./DevSet/DogBark/443.wav,train
./DevSet/DogBark/655.wav,train
./DevSet/DogBark/022.wav,train
./DevSet/DogBark/234.wav,train
./DevSet/DogBark/649.wav,test
./DevSet/DogBark/446.wav,validation
./DevSet/DogBark/025.wav,train
./DevSet/DogBark/237.wav,train
./DevSet/DogBark/714.wav,train
./DevSet/DogBark/192.wav,train
./DevSet/DogBark/028.wav,train
./DevSet/DogBark/505.wav,train
./DevSet/DogBark/717.wav,train
./DevSet/DogBark/398.wav,train
./DevSet/DogBark/460.wav,train
./DevSet/DogBark/672.wav,train
./DevSet/DogBark/508.wav,train
./DevSet/DogBark/189.wav,train
./DevSet/DogBark/251.wav,train
./DevSet/DogBark/463.wav,train
./DevSet/DogBark/675.wav,train
./DevSet/DogBark/042.wav,train
./DevSet/DogBark/254.wav,train
./DevSet/DogBark/466.wav,train
./DevSet/DogBark/045.wav,train
./DevSet/DogBark/257.wav,train
./DevSet/DogBark/048.wav,train
./DevSet/DogBark/110.wav,train
./DevSet/DogBark/525.wav,validation
./DevSet/DogBark/322.wav,train
./DevSet/DogBark/480.wav,train
./DevSet/DogBark/316.wav,train
./DevSet/DogBark/113.wav,train
./DevSet/DogBark/692.wav,train
./DevSet/DogBark/528.wav,train
./DevSet/DogBark/271.wav,validation
./DevSet/DogBark/107.wav,test
./DevSet/DogBark/483.wav,train
./DevSet/DogBark/319.wav,train
./DevSet/DogBark/695.wav,test
./DevSet/DogBark/274.wav,train
./DevSet/DogBark/486.wav,train
./DevSet/DogBark/698.wav,train
./DevSet/DogBark/065.wav,train
./DevSet/DogBark/277.wav,train
./DevSet/DogBark/489.wav,train
./DevSet/DogBark/551.wav,train
./DevSet/DogBark/068.wav,validation
./DevSet/DogBark/130.wav,train
./DevSet/DogBark/545.wav,train
./DevSet/DogBark/342.wav,train
./DevSet/DogBark/336.wav,train
./DevSet/DogBark/133.wav,train
./DevSet/DogBark/548.wav,train
./DevSet/DogBark/610.wav,train
./DevSet/DogBark/339.wav,train
./DevSet/DogBark/401.wav,train
./DevSet/DogBark/613.wav,train
./DevSet/DogBark/294.wav,train
./DevSet/DogBark/404.wav,train
./DevSet/DogBark/616.wav,train
./DevSet/DogBark/085.wav,train
./DevSet/DogBark/297.wav,train
./DevSet/DogBark/571.wav,validation
./DevSet/DogBark/407.wav,train
./DevSet/DogBark/088.wav,train
./DevSet/DogBark/150.wav,train
./DevSet/DogBark/362.wav,train
./DevSet/DogBark/153.wav,train
./DevSet/DogBark/568.wav,train
./DevSet/DogBark/630.wav,train
./DevSet/DogBark/359.wav,train
./DevSet/DogBark/421.wav,train
./DevSet/DogBark/633.wav,train
./DevSet/DogBark/212.wav,train
./DevSet/DogBark/424.wav,train
./DevSet/DogBark/636.wav,train
./DevSet/DogBark/003.wav,train
./DevSet/DogBark/215.wav,validation
./DevSet/DogBark/591.wav,validation
./DevSet/DogBark/427.wav,train
./DevSet/DogBark/170.wav,train
./DevSet/DogBark/006.wav,train
./DevSet/DogBark/382.wav,validation
./DevSet/DogBark/218.wav,train
./DevSet/DogBark/594.wav,train
./DevSet/DogBark/173.wav,train
./DevSet/DogBark/009.wav,train
./DevSet/DogBark/588.wav,train
./DevSet/DogBark/650.wav,train
./DevSet/DogBark/385.wav,train
./DevSet/DogBark/379.wav,train
./DevSet/DogBark/441.wav,train
./DevSet/DogBark/176.wav,train
./DevSet/DogBark/653.wav,train
./DevSet/DogBark/232.wav,train
./DevSet/DogBark/444.wav,train
./DevSet/DogBark/656.wav,train
./DevSet/DogBark/235.wav,train
./DevSet/DogBark/447.wav,train
./DevSet/DogBark/659.wav,train
./DevSet/DogBark/190.wav,train
./DevSet/DogBark/026.wav,train
./DevSet/DogBark/238.wav,train
./DevSet/DogBark/300.wav,train
./DevSet/DogBark/715.wav,train
./DevSet/DogBark/512.wav,train
./DevSet/DogBark/193.wav,train
./DevSet/DogBark/029.wav,train
./DevSet/DogBark/506.wav,train
./DevSet/DogBark/303.wav,train
./DevSet/DogBark/196.wav,train
./DevSet/DogBark/673.wav,test
./DevSet/DogBark/509.wav,train
./DevSet/DogBark/464.wav,train
./DevSet/DogBark/676.wav,train
./DevSet/DogBark/255.wav,train
./DevSet/DogBark/467.wav,train
./DevSet/DogBark/679.wav,train
./DevSet/DogBark/046.wav,train
./DevSet/DogBark/258.wav,train
./DevSet/DogBark/320.wav,train
./DevSet/DogBark/532.wav,train
./DevSet/DogBark/049.wav,train
./DevSet/DogBark/111.wav,test
./DevSet/DogBark/323.wav,train
./DevSet/DogBark/114.wav,train
./DevSet/DogBark/693.wav,train
./DevSet/DogBark/529.wav,train
./DevSet/DogBark/490.wav,train
./DevSet/DogBark/484.wav,train
./DevSet/DogBark/281.wav,train
./DevSet/DogBark/696.wav,test
./DevSet/DogBark/275.wav,train
./DevSet/DogBark/072.wav,test
./DevSet/DogBark/487.wav,train
./DevSet/DogBark/699.wav,train
./DevSet/DogBark/066.wav,train
./DevSet/DogBark/278.wav,train
./DevSet/DogBark/340.wav,train
./DevSet/DogBark/552.wav,train
./DevSet/DogBark/069.wav,train
./DevSet/DogBark/131.wav,train
./DevSet/DogBark/343.wav,train
./DevSet/DogBark/555.wav,train
./DevSet/DogBark/134.wav,train
./DevSet/DogBark/549.wav,train
./DevSet/DogBark/611.wav,train
./DevSet/DogBark/346.wav,train
./DevSet/DogBark/402.wav,train
./DevSet/DogBark/137.wav,train
./DevSet/DogBark/614.wav,train
./DevSet/DogBark/092.wav,train
./DevSet/DogBark/405.wav,train
./DevSet/DogBark/617.wav,train
./DevSet/DogBark/298.wav,train
./DevSet/DogBark/360.wav,train
./DevSet/DogBark/572.wav,train
./DevSet/DogBark/408.wav,train
./DevSet/DogBark/089.wav,train
./DevSet/DogBark/151.wav,train
./DevSet/DogBark/363.wav,train
./DevSet/DogBark/575.wav,train
./DevSet/DogBark/154.wav,train
./DevSet/DogBark/366.wav,train
./DevSet/DogBark/157.wav,train
./DevSet/DogBark/634.wav,train
./DevSet/DogBark/010.wav,train
./DevSet/DogBark/425.wav,train
./DevSet/DogBark/637.wav,test
./DevSet/DogBark/380.wav,train
./DevSet/DogBark/216.wav,train
./DevSet/DogBark/592.wav,train
./DevSet/DogBark/428.wav,train
./DevSet/DogBark/702.wav,train
./DevSet/DogBark/171.wav,train
./DevSet/DogBark/007.wav,train
./DevSet/DogBark/383.wav,train
./DevSet/DogBark/219.wav,train
./DevSet/DogBark/595.wav,train
./DevSet/DogBark/174.wav,train
./DevSet/DogBark/386.wav,train
./DevSet/DogBark/660.wav,train
./DevSet/DogBark/177.wav,train
./DevSet/DogBark/654.wav,train
./DevSet/DogBark/451.wav,train
./DevSet/DogBark/030.wav,train
./DevSet/DogBark/445.wav,train
./DevSet/DogBark/242.wav,train
./DevSet/DogBark/657.wav,train
./DevSet/DogBark/236.wav,train
./DevSet/DogBark/033.wav,train
./DevSet/DogBark/448.wav,train
./DevSet/DogBark/510.wav,train
./DevSet/DogBark/027.wav,train
./DevSet/DogBark/239.wav,train
./DevSet/DogBark/301.wav,train
./DevSet/DogBark/513.wav,train
./DevSet/DogBark/194.wav,train
./DevSet/DogBark/304.wav,train
./DevSet/DogBark/680.wav,train
./DevSet/DogBark/516.wav,validation
./DevSet/DogBark/197.wav,train
./DevSet/DogBark/674.wav,train
./DevSet/DogBark/471.wav,validation
./DevSet/DogBark/307.wav,train
./DevSet/DogBark/050.wav,train
./DevSet/DogBark/262.wav,train
./DevSet/DogBark/677.wav,train
./DevSet/DogBark/053.wav,train
./DevSet/DogBark/468.wav,train
./DevSet/DogBark/530.wav,train
./DevSet/DogBark/259.wav,test
./DevSet/DogBark/321.wav,train
./DevSet/DogBark/533.wav,train
./DevSet/DogBark/112.wav,train
./DevSet/DogBark/324.wav,validation
./DevSet/DogBark/536.wav,validation
./DevSet/DogBark/115.wav,train
./DevSet/DogBark/491.wav,train
./DevSet/DogBark/327.wav,train
./DevSet/DogBark/070.wav,train
./DevSet/DogBark/282.wav,train
./DevSet/DogBark/118.wav,train
./DevSet/DogBark/697.wav,train
./DevSet/DogBark/073.wav,train
./DevSet/DogBark/488.wav,train
./DevSet/DogBark/550.wav,train
./DevSet/DogBark/279.wav,train
./DevSet/DogBark/341.wav,train
./DevSet/DogBark/553.wav,train
./DevSet/DogBark/132.wav,train
./DevSet/DogBark/344.wav,train
./DevSet/DogBark/556.wav,train
./DevSet/DogBark/135.wav,train
./DevSet/DogBark/347.wav,test
./DevSet/DogBark/621.wav,train
./DevSet/DogBark/090.wav,train
./DevSet/DogBark/138.wav,train
./DevSet/DogBark/200.wav,validation
./DevSet/DogBark/615.wav,train
./DevSet/DogBark/412.wav,train
./DevSet/DogBark/093.wav,train
./DevSet/DogBark/570.wav,train
./DevSet/DogBark/406.wav,train
./DevSet/DogBark/203.wav,train
./DevSet/DogBark/618.wav,train
./DevSet/DogBark/299.wav,train
./DevSet/DogBark/096.wav,validation
./DevSet/DogBark/573.wav,train
./DevSet/DogBark/409.wav,train
./DevSet/DogBark/364.wav,train
./DevSet/DogBark/576.wav,train
./DevSet/DogBark/155.wav,train
./DevSet/DogBark/367.wav,train
./DevSet/DogBark/579.wav,train
./DevSet/DogBark/641.wav,train
./DevSet/DogBark/158.wav,train
./DevSet/DogBark/220.wav,train
./DevSet/DogBark/635.wav,train
./DevSet/DogBark/432.wav,train
./DevSet/DogBark/011.wav,train
./DevSet/DogBark/223.wav,test
./DevSet/DogBark/638.wav,train
./DevSet/DogBark/700.wav,train
./DevSet/DogBark/014.wav,train
./DevSet/DogBark/593.wav,train
./DevSet/DogBark/429.wav,train
./DevSet/DogBark/703.wav,train
./DevSet/DogBark/384.wav,train
./DevSet/DogBark/596.wav,test
./DevSet/DogBark/706.wav,train
./DevSet/DogBark/175.wav,train
./DevSet/DogBark/387.wav,train
./DevSet/DogBark/599.wav,train
./DevSet/DogBark/661.wav,train
./DevSet/DogBark/178.wav,test
./DevSet/DogBark/240.wav,train
./DevSet/DogBark/452.wav,test
./DevSet/DogBark/031.wav,train
./DevSet/DogBark/243.wav,train
./DevSet/DogBark/658.wav,train
./DevSet/DogBark/034.wav,train
./DevSet/DogBark/449.wav,train
./DevSet/DogBark/511.wav,test
./DevSet/DogBark/302.wav,train
./DevSet/DogBark/514.wav,train
./DevSet/DogBark/195.wav,train
./DevSet/DogBark/305.wav,train
./DevSet/DogBark/681.wav,train
./DevSet/DogBark/517.wav,train
./DevSet/DogBark/198.wav,train
./DevSet/DogBark/260.wav,train
./DevSet/DogBark/472.wav,validation
./DevSet/DogBark/308.wav,train
./DevSet/DogBark/684.wav,train
./DevSet/DogBark/051.wav,train
./DevSet/DogBark/263.wav,train
./DevSet/DogBark/678.wav,train
./DevSet/DogBark/475.wav,train
./DevSet/DogBark/054.wav,train
./DevSet/DogBark/469.wav,train
./DevSet/DogBark/531.wav,train
./DevSet/DogBark/266.wav,train
./DevSet/DogBark/057.wav,train
./DevSet/DogBark/534.wav,train
./DevSet/DogBark/325.wav,train
./DevSet/DogBark/537.wav,train
./DevSet/DogBark/280.wav,train
./DevSet/DogBark/116.wav,train
./DevSet/DogBark/492.wav,train
./DevSet/DogBark/328.wav,train
./DevSet/DogBark/602.wav,train
./DevSet/DogBark/071.wav,train
./DevSet/DogBark/283.wav,train
./DevSet/DogBark/119.wav,train
./DevSet/DogBark/495.wav,train
./DevSet/DogBark/074.wav,train
./DevSet/DogBark/286.wav,train
./DevSet/DogBark/077.wav,validation
./DevSet/DogBark/554.wav,train
./DevSet/Footstep/345.wav,test
./DevSet/Footstep/557.wav,train
./DevSet/Footstep/769.wav,train
./DevSet/Footstep/136.wav,train
./DevSet/Footstep/348.wav,train
./DevSet/Footstep/410.wav,train
./DevSet/Footstep/622.wav,train
./DevSet/Footstep/091.wav,train
./DevSet/Footstep/139.wav,validation
./DevSet/Footstep/201.wav,train
./DevSet/Footstep/413.wav,train
./DevSet/Footstep/094.wav,train
./DevSet/Footstep/204.wav,train
./DevSet/Footstep/783.wav,test
./DevSet/Footstep/619.wav,train
./DevSet/Footstep/580.wav,train
./DevSet/Footstep/097.wav,train
./DevSet/Footstep/574.wav,test
./DevSet/Footstep/371.wav,train
./DevSet/Footstep/786.wav,train
./DevSet/Footstep/365.wav,train
./DevSet/Footstep/162.wav,train
./DevSet/Footstep/577.wav,train
./DevSet/Footstep/789.wav,train
./DevSet/Footstep/156.wav,train
./DevSet/Footstep/368.wav,train
./DevSet/Footstep/430.wav,train
./DevSet/Footstep/642.wav,train
./DevSet/Footstep/159.wav,train
./DevSet/Footstep/221.wav,train
./DevSet/Footstep/433.wav,train
./DevSet/Footstep/645.wav,train
./DevSet/Footstep/012.wav,train
./DevSet/Footstep/224.wav,train
./DevSet/Footstep/639.wav,train
./DevSet/Footstep/701.wav,train
./DevSet/Footstep/436.wav,train
./DevSet/Footstep/015.wav,train
./DevSet/Footstep/391.wav,train
./DevSet/Footstep/227.wav,train
./DevSet/Footstep/704.wav,train
./DevSet/Footstep/182.wav,train
./DevSet/Footstep/018.wav,train
./DevSet/Footstep/597.wav,train
./DevSet/Footstep/707.wav,train
./DevSet/Footstep/388.wav,train
./DevSet/Footstep/450.wav,train
./DevSet/Footstep/662.wav,train
./DevSet/Footstep/179.wav,train
./DevSet/Footstep/241.wav,train
./DevSet/Footstep/453.wav,train
./DevSet/Footstep/665.wav,train
./DevSet/Footstep/032.wav,train
./DevSet/Footstep/244.wav,train
./DevSet/Footstep/456.wav,train
./DevSet/Footstep/035.wav,train
./DevSet/Footstep/247.wav,train
./DevSet/Footstep/724.wav,test
./DevSet/Footstep/664(1).wav,train
./DevSet/Footstep/038.wav,test
./DevSet/Footstep/100.wav,train
./DevSet/Footstep/515.wav,train
./DevSet/Footstep/727.wav,train
./DevSet/Footstep/470.wav,train
./DevSet/Footstep/306.wav,train
./DevSet/Footstep/682.wav,train
./DevSet/Footstep/518.wav,train
./DevSet/Footstep/199.wav,train
./DevSet/Footstep/261.wav,train
./DevSet/Footstep/473.wav,validation
./DevSet/Footstep/309.wav,train
./DevSet/Footstep/685.wav,train
./DevSet/Footstep/052.wav,train
./DevSet/Footstep/264.wav,train
./DevSet/Footstep/476.wav,train
./DevSet/Footstep/750.wav,train
./DevSet/Footstep/055.wav,train
./DevSet/Footstep/267.wav,train
./DevSet/Footstep/744.wav,train
./DevSet/Footstep/541.wav,train
./DevSet/Footstep/058.wav,train
./DevSet/Footstep/120.wav,train
./DevSet/Footstep/535.wav,train
./DevSet/Footstep/332.wav,validation
./DevSet/Footstep/747.wav,train
./DevSet/Footstep/326.wav,train
./DevSet/Footstep/123.wav,train
./DevSet/Footstep/538.wav,train
./DevSet/Footstep/600.wav,train
./DevSet/Footstep/117.wav,train
./DevSet/Footstep/493.wav,train
./DevSet/Footstep/329.wav,train
./DevSet/Footstep/603.wav,train
./DevSet/Footstep/284.wav,train
./DevSet/Footstep/496.wav,train
./DevSet/Footstep/770.wav,train
./DevSet/Footstep/606.wav,train
./DevSet/Footstep/075.wav,train
./DevSet/Footstep/287.wav,train
./DevSet/Footstep/499.wav,train
./DevSet/Footstep/561.wav,train
./DevSet/Footstep/078.wav,train
./DevSet/Footstep/140.wav,train
./DevSet/Footstep/352.wav,train
./DevSet/Footstep/767.wav,train
./DevSet/Footstep/143.wav,train
./DevSet/Footstep/558.wav,train
./DevSet/Footstep/620.wav,train
./DevSet/Footstep/349.wav,train
./DevSet/Footstep/411.wav,train
./DevSet/Footstep/623.wav,train
./DevSet/Footstep/202.wav,train
./DevSet/Footstep/414.wav,train
./DevSet/Footstep/790.wav,train
./DevSet/Footstep/626.wav,train
./DevSet/Footstep/095.wav,train
./DevSet/Footstep/205.wav,train
./DevSet/Footstep/581.wav,train
./DevSet/Footstep/417.wav,train
./DevSet/Footstep/098.wav,train
./DevSet/Footstep/160.wav,train
./DevSet/Footstep/372.wav,validation
./DevSet/Footstep/208.wav,train
./DevSet/Footstep/787.wav,train
./DevSet/Footstep/163.wav,train
./DevSet/Footstep/578.wav,train
./DevSet/Footstep/640.wav,validation
./DevSet/Footstep/116(1).wav,train
./DevSet/Footstep/369.wav,train
./DevSet/Footstep/431.wav,train
./DevSet/Footstep/166.wav,train
./DevSet/Footstep/643.wav,train
./DevSet/Footstep/222.wav,validation
./DevSet/Footstep/434.wav,train
./DevSet/Footstep/646.wav,train
./DevSet/Footstep/013.wav,train
./DevSet/Footstep/225.wav,test
./DevSet/Footstep/437.wav,train
./DevSet/Footstep/711.wav,train
./DevSet/Footstep/180.wav,train
./DevSet/Footstep/016.wav,train
./DevSet/Footstep/315(1).wav,train
./DevSet/Footstep/392.wav,train
./DevSet/Footstep/228.wav,train
./DevSet/Footstep/705.wav,train
./DevSet/Footstep/502.wav,train
./DevSet/Footstep/183.wav,train
./DevSet/Footstep/019.wav,train
./DevSet/Footstep/598.wav,train
./DevSet/Footstep/395.wav,train
./DevSet/Footstep/708.wav,train
./DevSet/Footstep/389.wav,train
./DevSet/Footstep/186.wav,train
./DevSet/Footstep/663.wav,train
./DevSet/Footstep/454.wav,train
./DevSet/Footstep/666.wav,train
./DevSet/Footstep/245.wav,train
./DevSet/Footstep/457.wav,train
./DevSet/Footstep/669.wav,train
./DevSet/Footstep/731.wav,train
./DevSet/Footstep/036.wav,train
./DevSet/Footstep/248.wav,train
./DevSet/Footstep/310.wav,train
./DevSet/Footstep/522.wav,train
./DevSet/Footstep/039.wav,train
./DevSet/Footstep/101.wav,train
./DevSet/Footstep/313.wav,train
./DevSet/Footstep/728.wav,train
./DevSet/Footstep/104.wav,train
./DevSet/Footstep/683.wav,train
./DevSet/Footstep/519.wav,train
./DevSet/Footstep/474.wav,test
./DevSet/Footstep/686.wav,train
./DevSet/Footstep/265.wav,train
./DevSet/Footstep/062.wav,train
./DevSet/Footstep/477.wav,train
./DevSet/Footstep/689.wav,train
./DevSet/Footstep/751.wav,train
./DevSet/Footstep/056.wav,train
./DevSet/Footstep/268.wav,train
./DevSet/Footstep/330.wav,train
./DevSet/Footstep/542.wav,train
./DevSet/Footstep/059.wav,train
./DevSet/Footstep/121.wav,train
./DevSet/Footstep/333.wav,train
./DevSet/Footstep/748.wav,train
./DevSet/Footstep/124.wav,train
./DevSet/Footstep/539.wav,train
./DevSet/Footstep/601.wav,train
./DevSet/Footstep/300(1).wav,train
./DevSet/Footstep/494.wav,test
./DevSet/Footstep/291.wav,train
./DevSet/Footstep/127.wav,train
./DevSet/Footstep/604.wav,train
./DevSet/Footstep/285.wav,train
./DevSet/Footstep/082.wav,train
./DevSet/Footstep/497.wav,train
./DevSet/Footstep/771.wav,train
./DevSet/Footstep/607.wav,train
./DevSet/Footstep/076.wav,train
./DevSet/Footstep/288.wav,train
./DevSet/Footstep/350.wav,train
./DevSet/Footstep/562.wav,train
./DevSet/Footstep/774.wav,train
./DevSet/Footstep/079.wav,validation
./DevSet/Footstep/141.wav,train
./DevSet/Footstep/353.wav,train
./DevSet/Footstep/768.wav,train
./DevSet/Footstep/565.wav,train
./DevSet/Footstep/144.wav,train
./DevSet/Footstep/559.wav,train
./DevSet/Footstep/356.wav,train
./DevSet/Footstep/147.wav,train
./DevSet/Footstep/624.wav,train
./DevSet/Footstep/415.wav,train
./DevSet/Footstep/791.wav,train
./DevSet/Footstep/627.wav,train
./DevSet/Footstep/370.wav,train
./DevSet/Footstep/206.wav,train
./DevSet/Footstep/582.wav,train
./DevSet/Footstep/418.wav,train
./DevSet/Footstep/794.wav,train
./DevSet/Footstep/099.wav,train
./DevSet/Footstep/161.wav,train
./DevSet/Footstep/373.wav,train
./DevSet/Footstep/209.wav,train
./DevSet/Footstep/585.wav,train
./DevSet/Footstep/164.wav,train
./DevSet/Footstep/376.wav,train
./DevSet/Footstep/167.wav,train
./DevSet/Footstep/644.wav,train
./DevSet/Footstep/020.wav,train
./DevSet/Footstep/435.wav,test
./DevSet/Footstep/647.wav,train
./DevSet/Footstep/390.wav,train
./DevSet/Footstep/226.wav,train
./DevSet/Footstep/023.wav,train
./DevSet/Footstep/438.wav,train
./DevSet/Footstep/500.wav,validation
./DevSet/Footstep/712.wav,test
./DevSet/Footstep/181.wav,test
./DevSet/Footstep/017.wav,train
./DevSet/Footstep/393.wav,train
./DevSet/Footstep/229.wav,train
./DevSet/Footstep/503.wav,train
./DevSet/Footstep/184.wav,train
./DevSet/Footstep/396.wav,train
./DevSet/Footstep/709.wav,validation
./DevSet/Footstep/670.wav,validation
./DevSet/Footstep/187.wav,train
./DevSet/Footstep/664.wav,train
./DevSet/Footstep/399.wav,train
./DevSet/Footstep/461.wav,train
./DevSet/Footstep/040.wav,train
./DevSet/Footstep/455.wav,train
./DevSet/Footstep/252.wav,train
./DevSet/Footstep/667.wav,train
./DevSet/Footstep/246.wav,train
./DevSet/Footstep/043.wav,train
./DevSet/Footstep/458.wav,train
./DevSet/Footstep/520.wav,train
./DevSet/Footstep/732.wav,train
./DevSet/Footstep/037.wav,train
./DevSet/Footstep/249.wav,train
./DevSet/Footstep/311.wav,train
./DevSet/Footstep/523.wav,train
./DevSet/Footstep/735.wav,train
./DevSet/Footstep/102.wav,train
./DevSet/Footstep/314.wav,train
./DevSet/Footstep/729.wav,train
./DevSet/Footstep/690.wav,train
./DevSet/Footstep/526.wav,train
./DevSet/Footstep/105.wav,train
./DevSet/Footstep/481.wav,train
./DevSet/Footstep/317.wav,train
./DevSet/Footstep/060.wav,train
./DevSet/Footstep/272.wav,train
./DevSet/Footstep/108.wav,train
./DevSet/Footstep/687.wav,train
./DevSet/Footstep/063.wav,train
./DevSet/Footstep/478.wav,train
./DevSet/Footstep/540.wav,train
./DevSet/Footstep/752.wav,train
./DevSet/Footstep/269.wav,train
./DevSet/Footstep/331.wav,train
./DevSet/Footstep/543.wav,train
./DevSet/Footstep/755.wav,train
./DevSet/Footstep/122.wav,train
./DevSet/Footstep/334.wav,train
./DevSet/Footstep/546.wav,train
./DevSet/Footstep/125.wav,train
./DevSet/Footstep/337.wav,train
./DevSet/Footstep/080.wav,train
./DevSet/Footstep/292.wav,train
./DevSet/Footstep/128.wav,train
./DevSet/Footstep/466(1).wav,train
./DevSet/Footstep/605.wav,train
./DevSet/Footstep/083.wav,train
./DevSet/Footstep/498.wav,train
./DevSet/Footstep/560.wav,train
./DevSet/Footstep/295.wav,train
./DevSet/Footstep/772.wav,train
./DevSet/Footstep/608.wav,train
./DevSet/Footstep/289.wav,train
./DevSet/Footstep/351.wav,train
./DevSet/Footstep/086.wav,test
./DevSet/Footstep/563.wav,train
./DevSet/Footstep/775.wav,train
./DevSet/Footstep/142.wav,test
./DevSet/Footstep/354.wav,train
./DevSet/Footstep/566.wav,train
./DevSet/Footstep/145.wav,train
./DevSet/Footstep/357.wav,train
./DevSet/Footstep/569.wav,train
./DevSet/Footstep/631.wav,train
./DevSet/Footstep/148.wav,train
./DevSet/Footstep/210.wav,train
./DevSet/Footstep/625.wav,train
./DevSet/Footstep/422.wav,train
./DevSet/Footstep/001.wav,test
./DevSet/Footstep/416.wav,train
./DevSet/Footstep/213.wav,train
./DevSet/Footstep/792.wav,train
./DevSet/Footstep/628.wav,train
./DevSet/Footstep/207.wav,train
./DevSet/Footstep/004.wav,train
./DevSet/Footstep/583.wav,train
./DevSet/Footstep/419.wav,train
./DevSet/Footstep/795.wav,train
./DevSet/Footstep/374.wav,train
./DevSet/Footstep/586.wav,train
./DevSet/Footstep/798.wav,train
./DevSet/Footstep/165.wav,train
./DevSet/Footstep/377.wav,train
./DevSet/Footstep/589.wav,train
./DevSet/Footstep/651.wav,train
./DevSet/Footstep/168.wav,train
./DevSet/Footstep/230.wav,train
./DevSet/Footstep/442.wav,test
./DevSet/Footstep/021.wav,train
./DevSet/Footstep/233.wav,train
./DevSet/Footstep/648.wav,train
